Window Time,PMU ID,Event Type,Severity,Confidence Level,Bad Data Flag,Bus ID
03:59.2,7.879796446,-31.14311871,0.27422139,-32.39401871,0,7.879796446
03:59.5,7.879836406,-31.14301871,0.27422139,-32.37031871,0,7.879836406
03:59.9,7.879716524,-31.14021871,0.27438809,-32.36971871,0,7.879716524
04:00.2,7.879656584,-31.14031871,0.27455479,-32.40131871,0,7.879656584
04:00.5,7.879656584,-31.14201871,0.27422139,-32.39311871,0,7.879656584
04:00.9,7.879876367,-31.14311871,0.27422139,-32.37581871,0,7.879876367
04:01.2,7.879796446,-31.14231871,0.27422139,-32.36091871,0,7.879796446
04:01.5,7.879716524,-31.13921871,0.27422139,-32.36531871,0,7.879716524
04:01.9,7.879856386,-31.13791871,0.27422139,-32.42851871,0,7.879856386
04:02.2,7.879776465,-31.13921871,0.27405469,-32.41181871,0,7.879776465
04:02.5,7.879856386,-31.14031871,0.27422139,-32.35281871,0,7.879856386
04:02.9,7.879656584,-31.14081871,0.27438809,-32.37721871,0,7.879656584
04:03.2,7.879616623,-31.13851871,0.27438809,-32.39411871,0,7.879616623
04:03.5,7.880196051,-31.13691871,0.27438809,-32.38281871,0,7.880196051
04:03.9,7.880216031,-31.13681871,0.27422139,-32.37241871,0,7.880216031
04:04.2,7.879836406,-31.13541871,0.27422139,-32.37231871,0,7.879836406
04:04.5,7.879676564,-31.13701871,0.27422139,-32.39611871,0,7.879676564
04:04.9,7.879696544,-31.13721871,0.27422139,-32.38451871,0,7.879696544
04:05.2,7.879916327,-31.13631871,0.27455479,-32.38101871,0,7.879916327
04:05.5,7.879876367,-31.13891871,0.27455479,-32.41691871,0,7.879876367
04:05.9,7.879776465,-31.13601871,0.27438809,-32.36661871,0,7.879776465
04:06.2,7.879676564,-31.13251871,0.27438809,-32.30721871,0,7.879676564
04:06.5,7.87939684,-31.13111871,0.27405469,-32.32081871,0,7.87939684
04:06.9,7.879596643,-31.13131871,0.27438809,-32.37251871,0,7.879596643
04:07.2,7.879796446,-31.13291871,0.27438809,-32.38861871,0,7.879796446
04:07.5,7.879776465,-31.15441871,0.27422139,-32.37021871,0,7.879776465
04:07.9,7.879916327,-31.15221871,0.27405469,-32.38501871,0,7.879916327
04:08.2,7.879856386,-31.15161871,0.27422139,-32.37381871,0,7.879856386
04:08.5,7.879936307,-31.15181871,0.27455479,-32.36571871,0,7.879936307
04:08.9,7.879996248,-31.15221871,0.27438809,-32.38641871,0,7.879996248
04:09.2,7.879836406,-31.14901871,0.27422139,-32.32791871,0,7.879836406
04:09.5,7.879716524,-31.14641871,0.27405469,-32.28241871,0,7.879716524
04:09.9,7.879696544,-31.14741871,0.27388799,-32.30011871,0,7.879696544
04:10.2,7.879876367,-31.14951871,0.27422139,-32.38191871,0,7.879876367
04:10.5,7.879776465,-31.15101871,0.27438809,-32.45091871,0,7.879776465
04:10.9,7.879496742,-31.14851871,0.27438809,-32.38881871,0,7.879496742
04:11.2,7.879656584,-31.14661871,0.27438809,-32.33071871,0,7.879656584
04:11.5,7.879776465,-31.14621871,0.27438809,-32.36031871,0,7.879776465
04:11.9,7.879776465,-31.14621871,0.27438809,-32.38521871,0,7.879776465
04:12.2,7.879956288,-31.14751871,0.27438809,-32.40521871,0,7.879956288
04:12.5,7.879796446,-31.14831871,0.27422139,-32.38331871,0,7.879796446
04:12.9,7.879776465,-31.14611871,0.27422139,-32.37631871,0,7.879776465
04:13.2,7.879916327,-31.14641871,0.27422139,-32.41971871,0,7.879916327
04:13.5,7.879896347,-31.14671871,0.27422139,-32.39761871,0,7.879896347
04:13.9,7.880036209,-31.14671871,0.27438809,-32.36571871,0,7.880036209
04:14.2,7.879796446,-31.14811871,0.27438809,-32.37291871,0,7.879796446
04:14.5,7.879476761,-31.14741871,0.27438809,-32.38541871,0,7.879476761
04:14.9,7.879596643,-31.14621871,0.27422139,-32.42101871,0,7.879596643
04:15.2,7.879736505,-31.14441871,0.27422139,-32.38661871,0,7.879736505
04:15.5,7.879776465,-31.14331871,0.27438809,-32.33941871,0,7.879776465
04:15.9,7.879656584,-31.14521871,0.27438809,-32.35101871,0,7.879656584
04:16.2,7.879556682,-31.14631871,0.27422139,-32.36131871,0,7.879556682
04:16.5,7.879676564,-31.14631871,0.27405469,-32.39261871,0,7.879676564
04:16.9,7.879756485,-31.14631871,0.27405469,-32.37971871,0,7.879756485
04:17.2,7.879796446,-31.14751871,0.27438809,-32.36731871,0,7.879796446
04:17.5,7.879816426,-31.14901871,0.27455479,-32.39761871,0,7.879816426
04:17.9,7.879596643,-31.14721871,0.27422139,-32.36631871,0,7.879596643
04:18.2,7.879756485,-31.14501871,0.27438809,-32.36561871,0,7.879756485
04:18.5,7.879936307,-31.14701871,0.27438809,-32.36731871,0,7.879936307
04:18.9,7.879876367,-31.14901871,0.27455479,-32.36081871,0,7.879876367
04:19.2,7.879496742,-31.14851871,0.27438809,-32.42091871,0,7.879496742
04:19.5,7.879256978,-31.14561871,0.27438809,-32.42411871,0,7.879256978
04:19.9,7.879696544,-31.14551871,0.27488819,-32.38331871,0,7.879696544
04:20.2,7.879796446,-31.14791871,0.27472149,-32.37501871,0,7.879796446
04:20.5,7.879616623,-31.14691871,0.27455479,-32.37051871,0,7.879616623
04:20.9,7.879716524,-31.14771871,0.27455479,-32.42481871,0,7.879716524
04:21.2,7.879796446,-31.14861871,0.27422139,-32.41311871,0,7.879796446
04:21.5,7.880016228,-31.14601871,0.27422139,-32.34701871,0,7.880016228
04:21.9,7.88015609,-31.14641871,0.27422139,-32.36701871,0,7.88015609
04:22.2,7.879836406,-31.14861871,0.27405469,-32.40221871,0,7.879836406
04:22.5,7.879856386,-31.14931871,0.27422139,-32.40171871,0,7.879856386
04:22.9,7.879776465,-31.14851871,0.27422139,-32.39121871,0,7.879776465
04:23.2,7.879716524,-31.14681871,0.27438809,-32.35411871,0,7.879716524
04:23.5,7.879916327,-31.14791871,0.27438809,-32.36751871,0,7.879916327
04:23.9,7.879596643,-31.14911871,0.27438809,-32.38921871,0,7.879596643
04:24.2,7.879496742,-31.14791871,0.27438809,-32.36531871,0,7.879496742
04:24.5,7.879836406,-31.14841871,0.27455479,-32.35411871,0,7.879836406
04:24.9,7.879756485,-31.14951871,0.27472149,-32.32471871,0,7.879756485
04:25.2,7.879796446,-31.14981871,0.27472149,-32.38711871,0,7.879796446
04:25.5,7.879676564,-31.14971871,0.27438809,-32.43141871,0,7.879676564
04:25.9,7.879496742,-31.14901871,0.27422139,-32.39161871,0,7.879496742
04:26.2,7.879716524,-31.15051871,0.27422139,-32.39771871,0,7.879716524
04:26.5,7.879896347,-31.15191871,0.27422139,-32.40661871,0,7.879896347
04:26.9,0,0,0,0,1,0
04:27.2,7.879696544,-31.15081871,0.27455479,-32.36231871,0,7.879696544
04:27.5,7.879556682,-31.14891871,0.27455479,-32.33631871,0,7.879556682
04:27.9,7.879756485,-31.14871871,0.27455479,-32.36161871,0,7.879756485
04:28.2,7.879796446,-31.14931871,0.27422139,-32.36631871,0,7.879796446
04:28.5,7.879436801,-31.14771871,0.27422139,-32.34961871,0,7.879436801
04:28.9,7.879217018,-31.14811871,0.27438809,-32.39031871,0,7.879217018
04:29.2,7.879137097,-31.14901871,0.27422139,-32.39911871,0,7.879137097
04:29.5,7.879696544,-31.14891871,0.27422139,-32.37151871,0,7.879696544
04:29.9,7.880295952,-31.15151871,0.27438809,-32.37531871,0,7.880295952
04:30.2,7.880096149,-31.15271871,0.27438809,-32.39041871,0,7.880096149
04:30.5,7.879696544,-31.15001871,0.27455479,-32.40871871,0,7.879696544
04:30.9,7.87937686,-31.15031871,0.27438809,-32.40321871,0,7.87937686
04:31.2,7.879436801,-31.15211871,0.27438809,-32.41171871,0,7.879436801
04:31.5,7.879876367,-31.15121871,0.27422139,-32.44271871,0,7.879876367
04:31.9,7.879736505,-31.14961871,0.27422139,-32.38401871,0,7.879736505
04:32.2,7.879716524,-31.14961871,0.27438809,-32.35081871,0,7.879716524
04:32.5,7.879856386,-31.15231871,0.27455479,-32.43621871,0,7.879856386
04:32.9,7.879656584,-31.15321871,0.27422139,-32.43971871,0,7.879656584
04:33.2,7.879756485,-31.15001871,0.27405469,-32.41221871,0,7.879756485
04:33.5,7.879896347,-31.14901871,0.27422139,-32.42191871,0,7.879896347
04:33.8,7.879836406,-31.14901871,0.27438809,-32.40631871,0,7.879836406
04:34.2,7.879916327,-31.15021871,0.27438809,-32.40861871,0,7.879916327
04:34.5,7.879856386,-31.15071871,0.27422139,-32.38041871,0,7.879856386
04:34.8,7.879736505,-31.14951871,0.27422139,-32.38571871,0,7.879736505
04:35.2,7.879856386,-31.14951871,0.27422139,-32.40071871,0,7.879856386
04:35.5,7.880036209,-31.14871871,0.27438809,-32.37361871,0,7.880036209
04:35.8,7.879956288,-31.14861871,0.27438809,-32.40411871,0,7.879956288
04:36.2,7.879636603,-31.14891871,0.27405469,-32.40611871,0,7.879636603
04:36.5,7.879716524,-31.14731871,0.27405469,-32.37941871,0,7.879716524
04:36.8,7.919836406,-31.10781871,0.31422139,-32.36581871,1,7.919836406
04:37.2,7.879496742,-31.14951871,0.27422139,-32.42501871,0,7.879496742
04:37.5,7.879316919,-31.14961871,0.27438809,-32.41741871,0,7.879316919
04:37.8,7.879576663,-31.14881871,0.27455479,-32.38891871,0,7.879576663
04:38.2,7.879856386,-31.14701871,0.27455479,-32.35271871,0,7.879856386
04:38.5,7.879916327,-31.14821871,0.27438809,-32.39151871,0,7.879916327
04:38.8,7.879756485,-31.15051871,0.27405469,-32.39941871,0,7.879756485
04:39.2,7.879836406,-31.14911871,0.27422139,-32.36181871,0,7.879836406
04:39.5,7.879856386,-31.14861871,0.27438809,-32.33241871,0,7.879856386
04:39.8,7.879536702,-31.14951871,0.27422139,-32.30761871,0,7.879536702
04:40.2,7.879636603,-31.14911871,0.27438809,-32.36011871,0,7.879636603
04:40.5,7.879716524,-31.14971871,0.27455479,-32.39631871,0,7.879716524
04:40.8,7.879696544,-31.14861871,0.27455479,-32.39131871,0,7.879696544
04:41.2,7.879596643,-31.14861871,0.27422139,-32.38861871,0,7.879596643
04:41.5,7.879676564,-31.14751871,0.27405469,-32.35731871,0,7.879676564
04:41.8,7.879936307,-31.14661871,0.27438809,-32.39331871,0,7.879936307
04:42.2,7.879796446,-31.14741871,0.27438809,-32.41601871,0,7.879796446
04:42.5,7.879756485,-31.14741871,0.27455479,-32.37191871,0,7.879756485
04:42.8,7.879896347,-31.14721871,0.27455479,-32.37851871,0,7.879896347
04:43.2,7.879876367,-31.14791871,0.27472149,-32.39401871,0,7.879876367
04:43.5,7.879836406,-31.14991871,0.27472149,-32.37141871,0,7.879836406
04:43.8,7.879476761,-31.14931871,0.27438809,-32.38161871,0,7.879476761
04:44.2,7.879256978,-31.14541871,0.27422139,-32.40051871,0,7.879256978
04:44.5,7.879636603,-31.14561871,0.27438809,-32.41931871,0,7.879636603
04:44.8,7.879556682,-31.14861871,0.27405469,-32.38591871,0,7.879556682
04:45.2,7.879736505,-31.14841871,0.27422139,-32.39721871,0,7.879736505
04:45.5,7.880096149,-31.14701871,0.27438809,-32.43401871,0,7.880096149
04:45.8,7.879836406,-31.14591871,0.27438809,-32.39911871,0,7.879836406
04:46.2,7.879496742,-31.14521871,0.27455479,-32.42271871,0,7.879496742
04:46.5,7.879436801,-31.14601871,0.27422139,-32.40841871,0,7.879436801
04:46.8,7.879496742,-31.14691871,0.27422139,-32.36151871,0,7.879496742
04:47.2,7.879576663,-31.14751871,0.27438809,-32.42081871,0,7.879576663
04:47.5,7.879456781,-31.14731871,0.27438809,-32.42911871,0,7.879456781
04:47.8,7.879536702,-31.14711871,0.27438809,-32.40271871,0,7.879536702
04:48.2,7.879596643,-31.14781871,0.27422139,-32.42391871,0,7.879596643
04:48.5,7.879636603,-31.14601871,0.27422139,-32.44431871,0,7.879636603
04:48.8,7.879716524,-31.14661871,0.27422139,-32.44021871,0,7.879716524
04:49.2,7.879476761,-31.14531871,0.27422139,-32.37681871,0,7.879476761
04:49.5,7.879656584,-31.14281871,0.27438809,-32.36921871,0,7.879656584
04:49.8,7.879836406,-31.14311871,0.27422139,-32.39371871,0,7.879836406
04:50.2,7.879536702,-31.14351871,0.27422139,-32.39301871,0,7.879536702
04:50.5,7.879316919,-31.14481871,0.27438809,-32.38361871,0,7.879316919
04:50.8,7.879217018,-31.14491871,0.27438809,-32.37261871,0,7.879217018
04:51.2,7.879296939,-31.14411871,0.27438809,-32.37461871,0,7.879296939
04:51.5,7.87937686,-31.14681871,0.27438809,-32.41121871,0,7.87937686
04:51.8,7.879336899,-31.14741871,0.27438809,-32.39681871,0,7.879336899
04:52.2,7.879336899,-31.14491871,0.27438809,-32.37041871,0,7.879336899
04:52.5,7.879276959,-31.14371871,0.27438809,-32.36001871,0,7.879276959
04:52.8,7.879476761,-31.14241871,0.27438809,-32.34611871,0,7.879476761
04:53.2,7.879876367,-31.14231871,0.27455479,-32.37751871,0,7.879876367
04:53.5,7.879896347,-31.14491871,0.27438809,-32.38451871,0,7.879896347
04:53.8,7.879436801,-31.14561871,0.27438809,-32.39071871,0,7.879436801
04:54.2,7.879197038,-31.14381871,0.27405469,-32.39231871,0,7.879197038
04:54.5,7.879596643,-31.14191871,0.27405469,-32.34161871,0,7.879596643
04:54.8,7.879936307,-31.14201871,0.27422139,-32.30961871,0,7.879936307
04:55.2,7.879656584,-31.14441871,0.27422139,-32.34021871,0,7.879656584
04:55.5,7.879736505,-31.14611871,0.27438809,-32.36351871,0,7.879736505
04:55.8,7.879976268,-31.14731871,0.27455479,-32.39761871,0,7.879976268
04:56.2,7.879856386,-31.14591871,0.27438809,-32.37571871,0,7.879856386
04:56.5,7.879876367,-31.14211871,0.27422139,-32.34311871,0,7.879876367
04:56.8,7.879696544,-31.14101871,0.27405469,-32.36161871,0,7.879696544
04:57.2,7.87937686,-31.14171871,0.27422139,-32.39111871,0,7.87937686
04:57.5,7.879616623,-31.14271871,0.27438809,-32.42141871,0,7.879616623
04:57.8,7.879636603,-31.14311871,0.27438809,-32.38081871,0,7.879636603
04:58.2,7.879456781,-31.14321871,0.27455479,-32.32721871,0,7.879456781
04:58.5,7.879516722,-31.14491871,0.27455479,-32.32681871,0,7.879516722
04:58.8,7.87935688,-31.14261871,0.27422139,-32.32711871,0,7.87935688
04:59.2,7.879296939,-31.14061871,0.27422139,-32.37541871,0,7.879296939
04:59.5,7.879276959,-31.14281871,0.27422139,-32.41171871,0,7.879276959
04:59.8,7.879436801,-31.14301871,0.27438809,-32.35691871,0,7.879436801
05:00.2,7.879816426,-31.14281871,0.27455479,-32.32711871,0,7.879816426
05:00.5,7.879776465,-31.14221871,0.27472149,-32.29691871,0,7.879776465
05:00.8,7.879676564,-31.14091871,0.27472149,-32.30161871,0,7.879676564
05:01.2,7.879816426,-31.14211871,0.27438809,-32.37411871,0,7.879816426
05:01.5,7.879696544,-31.14151871,0.27405469,-32.34861871,0,7.879696544
05:01.8,7.879636603,-31.13991871,0.27438809,-32.30921871,0,7.879636603
05:02.2,7.879436801,-31.14301871,0.27438809,-32.36391871,0,7.879436801
05:02.5,7.879316919,-31.14271871,0.27438809,-32.39371871,0,7.879316919
05:02.8,7.879776465,-31.14041871,0.27455479,-32.39161871,0,7.879776465
05:03.2,7.879976268,-31.14101871,0.27438809,-32.34731871,0,7.879976268
05:03.5,7.879856386,-31.14021871,0.27438809,-32.32871871,0,7.879856386
05:03.8,7.879656584,-31.14071871,0.27455479,-32.40501871,0,7.879656584
05:04.2,7.879416821,-31.14191871,0.27455479,-32.40701871,0,7.879416821
05:04.5,7.879676564,-31.14231871,0.27472149,-32.36611871,0,7.879676564
05:04.8,7.879836406,-31.14571871,0.27455479,-32.37901871,0,7.879836406
05:05.2,7.879596643,-31.14451871,0.27438809,-32.36831871,0,7.879596643
05:05.5,7.879516722,-31.14191871,0.27422139,-32.39141871,0,7.879516722
05:05.8,7.879516722,-31.14281871,0.27422139,-32.40441871,0,7.879516722
05:06.1,7.879776465,-31.14211871,0.27455479,-32.39461871,0,7.879776465
05:06.5,7.879816426,-31.14111871,0.27472149,-32.41631871,0,7.879816426
05:06.8,7.879316919,-31.14161871,0.27455479,-32.38751871,0,7.879316919
05:07.1,7.879197038,-31.14201871,0.27438809,-32.32621871,0,7.879197038
05:07.5,7.879496742,-31.14401871,0.27422139,-32.33551871,0,7.879496742
05:07.8,7.879516722,-31.14361871,0.27422139,-32.32771871,0,7.879516722
05:08.1,7.879516722,-31.14251871,0.27438809,-32.38631871,0,7.879516722
05:08.5,7.879416821,-31.14211871,0.27438809,-32.42251871,0,7.879416821
05:08.8,7.879296939,-31.14031871,0.27438809,-32.33461871,0,7.879296939
05:09.1,7.879536702,-31.14181871,0.27438809,-32.32381871,0,7.879536702
05:09.5,7.879636603,-31.14501871,0.27438809,-32.38451871,0,7.879636603
05:09.8,7.879656584,-31.14421871,0.27438809,-32.38541871,0,7.879656584
05:10.1,7.879776465,-31.14321871,0.27422139,-32.38871871,0,7.879776465
05:10.5,7.879636603,-31.14251871,0.27438809,-32.37861871,0,7.879636603
05:10.8,7.879696544,-31.14231871,0.27472149,-32.37081871,0,7.879696544
05:11.1,7.879656584,-31.14341871,0.27438809,-32.38071871,0,7.879656584
05:11.5,7.879416821,-31.14281871,0.27422139,-32.32431871,0,7.879416821
05:11.8,7.879476761,-31.14341871,0.27438809,-32.31781871,0,7.879476761
05:12.1,7.879516722,-31.14561871,0.27438809,-32.33761871,0,7.879516722
05:12.5,7.879616623,-31.14391871,0.27438809,-32.34181871,0,7.879616623
05:12.8,7.879576663,-31.14251871,0.27455479,-32.38181871,0,7.879576663
05:13.1,7.879197038,-31.14151871,0.27422139,-32.39051871,0,7.879197038
05:13.5,7.879137097,-31.13951871,0.27438809,-32.39611871,0,7.879137097
05:13.8,7.879276959,-31.14271871,0.27455479,-32.40861871,0,7.879276959
05:14.1,7.879256978,-31.14511871,0.27438809,-32.42061871,0,7.879256978
05:14.5,7.879476761,-31.14411871,0.27455479,-32.46371871,0,7.879476761
05:14.8,7.879336899,-31.14401871,0.27438809,-32.47281871,0,7.879336899
05:15.1,7.879097136,-31.14231871,0.27438809,-32.39211871,0,7.879097136
05:15.5,7.879316919,-31.14091871,0.27455479,-32.36991871,0,7.879316919
05:15.8,7.879516722,-31.14011871,0.27422139,-32.38361871,0,7.879516722
05:16.1,7.879456781,-31.13931871,0.27438809,-32.36911871,0,7.879456781
05:16.5,7.879496742,-31.14171871,0.27438809,-32.40091871,0,7.879496742
05:16.8,7.879236998,-31.14191871,0.27422139,-32.38261871,0,7.879236998
05:17.1,7.879197038,-31.14091871,0.27422139,-32.31861871,0,7.879197038
05:17.5,7.879456781,-31.14221871,0.27422139,-32.34281871,0,7.879456781
05:17.8,7.879436801,-31.14251871,0.27422139,-32.38491871,0,7.879436801
05:18.1,7.879596643,-31.14181871,0.27438809,-32.40051871,0,7.879596643
05:18.5,7.879616623,-31.14101871,0.27455479,-32.35801871,0,7.879616623
05:18.8,7.879177057,-31.13891871,0.27438809,-32.34621871,0,7.879177057
05:19.1,7.879017215,-31.14041871,0.27422139,-32.42101871,0,7.879017215
05:19.5,7.879197038,-31.14241871,0.27422139,-32.43111871,0,7.879197038
05:19.8,7.879636603,-31.14051871,0.27455479,-32.42001871,0,7.879636603
05:20.1,7.879856386,-31.13971871,0.27438809,-32.39871871,0,7.879856386
05:20.5,7.879556682,-31.13951871,0.27438809,-32.35511871,0,7.879556682
05:20.8,7.879516722,-31.13991871,0.27455479,-32.36251871,0,7.879516722
05:21.1,7.879576663,-31.14021871,0.27438809,-32.34701871,0,7.879576663
05:21.5,7.879836406,-31.13891871,0.27438809,-32.31951871,0,7.879836406
05:21.8,7.879916327,-31.13961871,0.27438809,-32.38321871,0,7.879916327
05:22.1,7.879197038,-31.14091871,0.27438809,-32.38921871,0,7.879197038
05:22.5,7.879057176,-31.14061871,0.27438809,-32.36621871,0,7.879057176
05:22.8,7.879616623,-31.14171871,0.27405469,-32.39801871,0,7.879616623
05:23.1,7.879736505,-31.14231871,0.27405469,-32.37991871,0,7.879736505
05:23.5,7.879536702,-31.14101871,0.27438809,-32.37391871,0,7.879536702
05:23.8,7.879296939,-31.13951871,0.27438809,-32.36211871,0,7.879296939
05:24.1,7.879616623,-31.13921871,0.27455479,-32.34251871,0,7.879616623
05:24.5,7.879736505,-31.13981871,0.27422139,-32.34191871,0,7.879736505
05:24.8,7.879456781,-31.13911871,0.27422139,-32.27921871,0,7.879456781
05:25.1,7.879296939,-31.13951871,0.27438809,-32.31751871,0,7.879296939
05:25.5,7.879097136,-31.14161871,0.27438809,-32.40661871,0,7.879097136
05:25.8,7.879157077,-31.14081871,0.27455479,-32.39671871,0,7.879157077
05:26.1,7.879696544,-31.13991871,0.27455479,-32.38041871,0,7.879696544
05:26.5,7.879696544,-31.13891871,0.27455479,-32.39231871,0,7.879696544
05:26.8,7.879276959,-31.13881871,0.27455479,-32.42821871,0,7.879276959
05:27.1,7.879236998,-31.13871871,0.27422139,-32.38351871,0,7.879236998
05:27.5,7.879476761,-31.13941871,0.27422139,-32.31741871,0,7.879476761
05:27.8,7.879656584,-31.14171871,0.27438809,-32.36741871,0,7.879656584
05:28.1,7.879296939,-31.14121871,0.27422139,-32.37621871,0,7.879296939
05:28.5,7.879256978,-31.13811871,0.27438809,-32.37771871,0,7.879256978
05:28.8,7.879436801,-31.13801871,0.27455479,-32.38611871,0,7.879436801
05:29.1,7.87939684,-31.13921871,0.27438809,-32.33871871,0,7.87939684
05:29.5,7.879416821,-31.14101871,0.27438809,-32.31411871,0,7.879416821
05:29.8,7.879316919,-31.14201871,0.27438809,-32.34151871,0,7.879316919
05:30.1,7.87937686,-31.14041871,0.27438809,-32.35531871,0,7.87937686
05:30.5,7.879556682,-31.14141871,0.27438809,-32.35111871,0,7.879556682
05:30.8,7.879536702,-31.14191871,0.27438809,-32.37121871,0,7.879536702
05:31.1,7.879576663,-31.14131871,0.27438809,-32.42251871,0,7.879576663
05:31.5,7.879336899,-31.14051871,0.27422139,-32.39241871,0,7.879336899
05:31.8,7.879436801,-31.13901871,0.27422139,-32.34121871,0,7.879436801
05:32.1,7.879896347,-31.13981871,0.27438809,-32.38141871,0,7.879896347
05:32.5,7.879636603,-31.14021871,0.27455479,-32.35811871,0,7.879636603
05:32.8,7.879316919,-31.14011871,0.27455479,-32.33891871,0,7.879316919
05:33.1,7.879177057,-31.14171871,0.27422139,-32.42131871,0,7.879177057
05:33.5,7.879336899,-31.14201871,0.27438809,-32.45561871,0,7.879336899
05:33.8,7.879556682,-31.14271871,0.27455479,-32.40961871,0,7.879556682
05:34.1,7.879217018,-31.14241871,0.27455479,-32.34851871,0,7.879217018
05:34.5,7.879296939,-31.13991871,0.27455479,-32.32411871,0,7.879296939
05:34.8,7.879416821,-31.14011871,0.27455479,-32.34531871,0,7.879416821
